                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun                      mixing_length_alpha                               E_star_erg                       dyn_freq_rad_per_s 
                                     843                                     6931                  1.7000000000000000E+000                  2.0000000000000000E-002                  2.6595321591188201E+008                  5.0000000000000000E+005                  7.7136868152750812E+003                  8.1578882164503774E+000                  1.5992561587580505E+000                 -2.4269673616658558E+000                  6.3985976153259760E-001                  6.7130283419011085E-006                  3.3952381553018968E-001                  2.8574293552803011E-005                  5.3601122649174441E-003                  7.2984216513875171E-003                  1.8667444254216045E-003                  1.7000000000000000E+000                  0.0000000000000000E+000                  1.1699585431794699E+000                  2.5045014160575169E-004                  4.9541205177733433E-001                  3.6725911161413936E-003                  4.3834527029486302E-003                  1.4239199748715396E-002                  3.1737876324604238E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5524214810506370E+004                  5.2165451307300497E+006                  2.0838726333267853E+009                  8.1617977673932760E+000                  8.1617960297846217E+000                  3.0318200138529805E-039                  3.4231529228306007E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  8.3928452064608080E+015                                "r26.4.1"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.6.1"                                 "CRMATH"                               "20260811"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033                  1.8000000000000000E+000                  6.8544932313690038E+048                  4.0473449922422464E-004 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40 
                                      10                  1.6999999999940909E+000                  9.9999999999652411E-001                  3.3984375000000004E-013                  1.5992261679784374E+000                  1.1125816450625989E+011                  2.0390988748553479E-001                  3.9065588408562228E+000                  8.0641545202074103E+003                 -7.4360255323079887E+000                  3.6641603230182494E-008                  4.2820942590343698E+000                  1.9146714391591206E+004                  2.0572496255746529E+001                  1.2837951951952391E+000                  8.1033867724230094E+005                  1.2566471336577902E+000                  1.2255014661336172E+000                  1.7944764727882231E-001                  9.9108860028403589E-001                  1.1776393306968751E+000                  4.2906991517892134E+008                  3.3839915966757965E+008                  8.1578882164503792E+000                  4.3082858526423822E+000                  2.8669691360340718E+007                 -3.8737217806266805E-004                  1.0294740793527141E-005                                        1                  2.3117480507447559E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.5137744031541922E-001                  5.6651597633341176E-002                 -9.2251374776128126E-001                  1.2494649306992682E+000                  4.4925010131607407E-004 
                                      11                  1.6999999999935131E+000                  9.9999999999618427E-001                  1.6992187500000042E-013                  1.5992232708697396E+000                  1.1125796295440778E+011                  2.0390910073036170E-001                  3.9082212017691935E+000                  8.0950810573025874E+003                 -7.4357015298963116E+000                  3.6668949645830491E-008                  4.2843781179908751E+000                  1.9247667956024346E+004                  2.0587568808266937E+001                  1.2829200906644913E+000                  8.1105327064937807E+005                  1.2531963232907646E+000                  1.2216766289342025E+000                  1.7688975809464055E-001                  9.9075693559334432E-001                  1.1838886980459296E+000                  4.3803193159608561E+008                  3.4630300394563484E+008                  8.1578882164503792E+000                  4.5132341616872296E+000                  2.8799258143755734E+007                 -4.1600968726610623E-004                  1.0306369469182837E-005                                        1                  2.7040861868178392E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.4427338418433311E-001                  5.5783575291278156E-002                 -9.0246810893143148E-001                  1.3146850241501538E+000                  5.2241868609462683E-004 
                                      12                  1.6999999999932240E+000                  9.9999999999601430E-001                  3.3984374999999923E-013                  1.5992218233917506E+000                  1.1125786225336409E+011                  2.0390870764454355E-001                  3.9099166159938590E+000                  8.1267446868609595E+003                 -7.4354398609065013E+000                  3.6691049899451799E-008                  4.2866500376423291E+000                  1.9348621885955705E+004                  2.0603464140233367E+001                  1.2819944968010468E+000                  8.1181282620319456E+005                  1.2497464700794494E+000                  1.2178482337619743E+000                  1.7431468960738003E-001                  9.9040651477869934E-001                  1.1904669462056134E+000                  4.4745565823203385E+008                  3.5460445578974587E+008                  8.1578882164503792E+000                  4.7321962139730793E+000                  2.8932819999629803E+007                 -4.3128056697506605E-004                  1.0312624832467295E-005                                        1                  2.9301691578525828E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.3726250743425114E-001                  5.4889187896018841E-002                 -8.8204006963565573E-001                  1.4484526626139089E+000                  5.6437567335494384E-004 
                                      13                  1.6999999999926465E+000                  9.9999999999567446E-001                  1.6992187500000042E-013                  1.5992189301716324E+000                  1.1125766097204047E+011                  2.0390792194324153E-001                  3.9116893382496047E+000                  8.1599845834826610E+003                 -7.4352949798850858E+000                  3.6703292107884775E-008                  4.2889101503639475E+000                  1.9449576546450611E+004                  2.0620780846283793E+001                  1.2809882429978336E+000                  8.1263928735691519E+005                  1.2462078971065640E+000                  1.2139165979200657E+000                  1.7165467083071420E-001                  9.9002593377879011E-001                  1.1975839842292608E+000                  4.5764240359817535E+008                  3.6356726157461309E+008                  8.1578882164503792E+000                  4.9722014433926258E+000                  2.9073975856426630E+007                 -4.6383487741015873E-004                  1.0326083560771127E-005                                        1                  3.4531438673376215E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.3016993209329483E-001                  5.3944031461585967E-002                 -8.6067780403617500E-001                  1.5171389496366499E+000                  6.6090877565205689E-004 
                                      14                  1.6999999999923576E+000                  9.9999999999550448E-001                  1.6992187500000042E-013                  1.5992174840401594E+000                  1.1125756036467389E+011                  2.0390752922202562E-001                  3.9128968345424977E+000                  8.1827038717022215E+003                 -7.4352433126272857E+000                  3.6707658894344592E-008                  4.2904103895667731E+000                  1.9516879896889648E+004                  2.0632931722519118E+001                  1.2802803799700091E+000                  8.1322247158673208E+005                  1.2438414911227429E+000                  1.2112843616045830E+000                  1.6986492342458520E-001                  9.8975847659982230E-001                  1.2025690590390656E+000                  4.6477210901988441E+008                  3.6983362965694380E+008                  8.1578882164503792E+000                  5.1425280629445682E+000                  2.9171060095713399E+007                 -4.8112519627959175E-004                  1.0333301137043233E-005                                        1                  3.7545285323502634E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.2548184643349064E-001                  5.3295982237235882E-002                 -8.4614523098153316E-001                  1.5870895323819041E+000                  7.1623300652252659E-004 
                                      15                  1.6999999999920685E+000                  9.9999999999533451E-001                  1.6992187499999962E-013                  1.5992160380781002E+000                  1.1125745976909343E+011                  2.0390713654646178E-001                  3.9141321563607487E+000                  8.2060121632931623E+003                 -7.4352369648137753E+000                  3.6708195431385039E-008                  4.2919054695342966E+000                  1.9584183490743242E+004                  2.0645682350073187E+001                  1.2795366570923927E+000                  8.1383616875410918E+005                  1.2414565941545956E+000                  1.2086290740911234E+000                  1.6805226576896942E-001                  9.8947769768653981E-001                  1.2077882812120153E+000                  4.7223250717711174E+008                  3.7638481853749526E+008                  8.1578882164503792E+000                  5.3227159599326344E+000                  2.9271175173947368E+007                 -4.9928990322519482E-004                  1.0340917367347399E-005                                        1                  4.0889412866277497E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.2080256912891034E-001                  5.2629810533000684E-002                 -8.3129328275596559E-001                  1.6583653946498704E+000                  7.7739534075401025E-004 
                                      16                  1.6999999999917794E+000                  9.9999999999516453E-001                  3.3984375000000004E-013                  1.5992145921345688E+000                  1.1125735917480196E+011                  2.0390674387557445E-001                  3.9160276852554734E+000                  8.2419065356109295E+003                 -7.4353018607208945E+000                  3.6702710596176703E-008                  4.2941384912031975E+000                  1.9685139246642910E+004                  2.0665852760161993E+001                  1.2783564283491891E+000                  8.1481258842195722E+005                  1.2378702001292010E+000                  1.2046310689475166E+000                  1.6530919875857236E-001                  9.8903261657210795E-001                  1.2160328842540533E+000                  4.8400923570286411E+008                  3.8671424708230215E+008                  8.1578882164503792E+000                  5.6113994964506952E+000                  2.9426410627862539E+007                 -5.1840838873068386E-004                  1.0348964280541785E-005                                        1                  4.4609491559294023E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.1385194877535529E-001                  5.1603028352020082E-002                 -8.0855153684858472E-001                  1.8051112263092342E+000                  8.4517792818127209E-004 
                                      17                  1.6999999999912019E+000                  9.9999999999482470E-001                  2.3437500000000000E-013                  1.5992116998074901E+000                  1.1125715795560709E+011                  2.0390595841324047E-001                  3.9182712211949684E+000                  8.2845938326155210E+003                 -7.4355424503750154E+000                  3.6682383727260500E-008                  4.2966401922997122E+000                  1.9798860346101588E+004                  2.0690802784031469E+001                  1.2768948512838192E+000                  8.1602256713221374E+005                  1.2337344618239048E+000                  1.2000130060464107E+000                  1.6212000318465652E-001                  9.8848220090597272E-001                  1.2261822949973364E+000                  4.9849641537385100E+008                  3.9940127291326874E+008                  8.1578882164503792E+000                  5.9729112215895217E+000                  2.9612700267126739E+007                 -5.5939707492941890E-004                  1.0366359942965230E-005                                        1                  5.3310773514487606E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -1.0596872437948954E-001                  5.0381464350479306E-002                 -7.8169999682191538E-001                  1.9098843032961230E+000                  1.0027254701112079E-003 
                                      18                  1.6999999999908033E+000                  9.9999999999459033E-001                  2.3437500000000000E-013                  1.5992097039877271E+000                  1.1125701910642618E+011                  2.0390541641242163E-001                  3.9201658183982886E+000                  8.3208140827144452E+003                 -7.4358459708490194E+000                  3.6656756036274745E-008                  4.2986717775892158E+000                  1.9891694360107387E+004                  2.0712723520804509E+001                  1.2756050786224349E+000                  8.1709251243655430E+005                  1.2303387801399295E+000                  1.1962145480061392E+000                  1.5948010343976321E-001                  9.8799722081652042E-001                  1.2350845545691969E+000                  5.1119471123903096E+008                  4.1050397256032854E+008                  8.1578882164503792E+000                  6.2959870945327703E+000                  2.9772275737797439E+007                 -5.8994778393583254E-004                  1.0379450721364725E-005                                        1                  6.0461795385586294E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -9.9601874758003278E-002                  4.9347924896565108E-002                 -7.5911697251080801E-001                  2.0177960216132456E+000                  1.1312612026859506E-003 
                                      19                  1.6999999999904050E+000                  9.9999999999435596E-001                  2.3437500000000000E-013                  1.5992077067676520E+000                  1.1125688015982555E+011                  2.0390487403064564E-001                  3.9221290633553099E+000                  8.3585137910177236E+003                 -7.4362630395277440E+000                  3.6621570127177541E-008                  4.3006939136406137E+000                  1.9984528837868584E+004                  2.0736298652483214E+001                  1.2742126940915455E+000                  8.1824872530447459E+005                  1.2269128687374353E+000                  1.1923756791406763E+000                  1.5679671444586124E-001                  9.8747441334277497E-001                  1.2446406350152941E+000                  5.2481880112941790E+008                  4.2239800208013028E+008                  8.1578882164503792E+000                  6.6488571030615153E+000                  2.9939886701324094E+007                 -6.2281202922962223E-004                  1.0393612306039131E-005                                        1                  6.8797911969887107E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -9.3293859289755726E-002                  4.8276842694650435E-002                 -7.3590661320993844E-001                  2.1290856995990564E+000                  1.2801801101166332E-003 
                                      20                  1.6999999999900066E+000                  9.9999999999412159E-001                  2.3437500000000000E-013                  1.5992057076236494E+000                  1.1125674107937729E+011                  2.0390433112571352E-001                  3.9241657114299886E+000                  8.3978035590774616E+003                 -7.4368024358151725E+000                  3.6576114156953391E-008                  4.3027066880032745E+000                  2.0077363779834843E+004                  2.0761700247155609E+001                  1.2727060073778695E+000                  8.1950040839448967E+005                  1.2234584500963244E+000                  1.1884976772539824E+000                  1.5407001296500034E-001                  9.8690959522515320E-001                  1.2549188822414887E+000                  5.3946743027077031E+008                  4.3516542464292467E+008                  8.1578882164503792E+000                  7.0353846769664843E+000                  3.0116273837896690E+007                 -6.5811547216651489E-004                  1.0408928996892860E-005                                        1                  7.8517961462765452E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -8.7065039737432764E-002                  4.7167223821890376E-002                 -7.1211407511267688E-001                  2.2440193971842892E+000                  1.4526810663466050E-003 
                                      21                  1.6999999999896080E+000                  9.9999999999388722E-001                  2.3437500000000000E-013                  1.5992037059901605E+000                  1.1125660182573546E+011                  2.0390378754403485E-001                  3.9262808455692375E+000                  8.4388029411679981E+003                 -7.4374738493010435E+000                  3.6519611658830158E-008                  4.3047101870183422E+000                  2.0170199186587022E+004                  2.0789122779785419E+001                  1.2710717177024242E+000                  8.2085789142076904E+005                  1.2199777752464001E+000                  1.1845823446514241E+000                  1.5130052605109076E-001                  9.8629803122994941E-001                  1.2659960372832446E+000                  5.5525205462545395E+008                  4.4889844510834241E+008                  8.1578882164503792E+000                  7.4600335404530123E+000                  3.0302262966257010E+007                 -6.9607744251114440E-004                  1.0425524942706812E-005                                        1                  8.9874781160280880E+004                  6.9999999974806704E-001                  2.8000000066650865E-001                  1.9999999585424311E-002                  6.9999999974806704E-001                  2.7997020283854940E-001                 -8.0924586560350537E-002                  4.6018134470573811E-002                 -6.8772600424527586E-001                  2.3628935561822111E+000                  1.6528243741712955E-003 
