                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun                      mixing_length_alpha                               E_star_erg                       dyn_freq_rad_per_s 
                                     988                                     6853                  2.0000000000000000E+000                  2.0000000000000000E-002                  8.8573111039160919E+008                  5.0000000000000000E+005                  7.5862089802759092E+003                  2.0605840228379929E+001                  2.6278387987752057E+000                 -2.9719255940063576E+000                  2.8645541751673981E-001                  4.8492725698278045E-007                  6.9380480693457836E-001                  7.2581054622244595E-005                  1.0945225232525706E-002                  1.7265570793825037E-003                  1.8639142794389077E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.2448537992932556E+000                  4.6456136513799726E-004                  7.1447167662070354E-001                  3.9133373835239672E-003                  7.6771436500990969E-003                  1.4650783367946677E-002                  3.7328769495474142E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0146724999399325E+004                  1.7396098215047871E+006                  9.7059861565142488E+008                  2.0632963074044774E+001                  2.0632952473884416E+001                  6.0704483425020983E-036                  1.3459261569453826E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.7951548089294248E+016                                "r26.4.1"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.6.1"                                 "CRMATH"                               "20260810"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033                  1.8000000000000000E+000                  5.7737345331254988E+048                  2.0842016196800079E-004 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40 
                                      10                  1.9999999999866032E+000                  9.9999999999330158E-001                  1.2890624999999996E-012                  2.6277989905812582E+000                  1.8281597577473813E+011                  4.1959214147369434E-001                  3.8910470338546967E+000                  7.7812081653532568E+003                 -7.6358297134757498E+000                  2.3129715267122829E-008                  4.0658526251212210E+000                  1.1637310581788717E+004                  2.0849765213639603E+001                  1.2868595488056118E+000                  7.9763411240790912E+005                  1.2645182445021454E+000                  1.2350753914582755E+000                  1.8590139969983352E-001                  9.9199660347870700E-001                  1.1592997695362879E+000                  4.0648600730028683E+008                  3.1888467980377221E+008                  2.0605840228379932E+001                  2.4084744722011506E+000                  6.3353264533830777E+007                 -5.7927174562387836E-005                  6.1674744126830336E-006                                        1                  9.0653427593146062E+003                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.7856588271904400E-001                  5.9227385085674836E-002                 -1.0115603444835264E+000                  1.1843740356719490E+000                  7.9718885081569597E-005 
                                      11                  1.9999999999840250E+000                  9.9999999999201250E-001                  9.6679687499999929E-013                  2.6277914051427609E+000                  1.8281544805578186E+011                  4.1959088783182569E-001                  3.8929823916120303E+000                  7.8159611427865411E+003                 -7.6349184704810309E+000                  2.3178297321866885E-008                  4.0690065540446030E+000                  1.1722130555695328E+004                  2.0865191700723781E+001                  1.2859575060288968E+000                  7.9832559696359059E+005                  1.2601872586908229E+000                  1.2303067840712545E+000                  1.8275611167993633E-001                  9.9165098337835611E-001                  1.1659983888838936E+000                  4.1630949505263019E+008                  3.2759900590095985E+008                  2.0605840228379932E+001                  2.5467021204301288E+000                  6.3680897739463426E+007                 -6.2978027592045367E-005                  6.1733502036495412E-006                                        1                  1.0753614416406275E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.6918958146461341E-001                  5.8232709731140274E-002                 -9.8747483510804945E-001                  1.3429756467687304E+000                  9.4022405799209572E-005 
                                      12                  1.9999999999820914E+000                  9.9999999999104572E-001                  8.4960937499999888E-013                  2.6277857279596422E+000                  1.8281505309415231E+011                  4.1958994956406226E-001                  3.8945926504612363E+000                  7.8449946267187643E+003                 -7.6342722043894122E+000                  2.3212814220030276E-008                  4.0715295612734108E+000                  1.1790427748267513E+004                  2.0878614017008324E+001                  1.2851757901700680E+000                  7.9892854725626041E+005                  1.2566493576099986E+000                  1.2264071742179823E+000                  1.8016734471074594E-001                  9.9135173187160308E-001                  1.1717758332519754E+000                  4.2477101151642269E+008                  3.3509688137432635E+008                  2.0605840228379932E+001                  2.6676278217778790E+000                  6.3956404680642776E+007                 -6.7031726507641335E-005                  6.1781386379688673E-006                                        1                  1.2253433302520883E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.6161213855420298E-001                  5.7390797026430650E-002                 -9.6729678591439594E-001                  1.4857139289800907E+000                  1.0665405454937973E-004 
                                      13                  1.9999999999803921E+000                  9.9999999999019606E-001                  9.3750000000000161E-013                  2.6277807463183045E+000                  1.8281470652136444E+011                  4.1958912624678357E-001                  3.8962247886971264E+000                  7.8745326618656218E+003                 -7.6337166711965612E+000                  2.3242526179465092E-008                  4.0739976706480139E+000                  1.1857623882765873E+004                  2.0892767286329363E+001                  1.2843535603061715E+000                  7.9956628857543960E+005                  1.2531256173405894E+000                  1.2225191857430582E+000                  1.7757125731930398E-001                  9.9103724203592058E-001                  1.1778260904797258E+000                  4.3362201959967524E+008                  3.4293183862386864E+008                  2.0605840228379932E+001                  2.7959708905608678E+000                  6.4238437871775627E+007                 -7.0829690942165606E-005                  6.1826774316307618E-006                                        1                  1.3780203821212504E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.5413893947433527E-001                  5.6525775059485403E-002                 -9.4672647259558873E-001                  1.6471055715795735E+000                  1.1945100905798374E-004 
                                      14                  1.9999999999785170E+000                  9.9999999998925859E-001                  6.7382812500000151E-013                  2.6277752563399170E+000                  1.8281432458356802E+011                  4.1958821891468845E-001                  3.8977479570457501E+000                  7.9021989050902721E+003                 -7.6332979483304628E+000                  2.3264946151871488E-008                  4.0762110723740106E+000                  1.1918211067727150E+004                  2.0906504921238220E+001                  1.2835579332260414E+000                  8.0018601853106858E+005                  1.2498931756917386E+000                  1.2189489823803903E+000                  1.7517405629630736E-001                  9.9073317351101953E-001                  1.1836558674041426E+000                  4.4214180252388108E+008                  3.5046597284646714E+008                  2.0605840228379936E+001                  2.9212182802797617E+000                  6.4504176564934440E+007                 -7.5288796439780284E-005                  6.1880676752296152E-006                                        1                  1.5730388235649943E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.4734959910074047E-001                  5.5708900854752760E-002                 -9.2742434124903839E-001                  1.7658005422294774E+000                  1.3571513404112877E-004 
                                      15                  1.9999999999771696E+000                  9.9999999998858480E-001                  5.5664062500000272E-013                  2.6277713142064165E+000                  1.8281405032934039E+011                  4.1958756739469782E-001                  3.8989405349900572E+000                  7.9239282605483750E+003                 -7.6330271413777853E+000                  2.3279457673754705E-008                  4.0778937526677073E+000                  1.1964477922967528E+004                  2.0917603232722737E+001                  1.2829155953733580E+000                  8.0068857938228233E+005                  1.2474018216580571E+000                  1.2161947810794931E+000                  1.7331599811738077E-001                  9.9048788014940226E-001                  1.1883451346395166E+000                  4.4898892948490059E+008                  3.5651560555774289E+008                  2.0605840228379932E+001                  3.0231501289274192E+000                  6.4714024034240030E+007                 -7.8681976204985691E-005                  6.1922107528532373E-006                                        1                  1.7333141115095164E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.4215986784475970E-001                  5.5063926150130699E-002                 -9.1225086229667085E-001                  1.8656451731113535E+000                  1.4901990419928770E-004 
                                      16                  1.9999999999760563E+000                  9.9999999998802813E-001                  8.7890624999999979E-013                  2.6277680596824462E+000                  1.8281382391210779E+011                  4.1958702951582338E-001                  3.9003612198371793E+000                  7.9498918365400341E+003                 -7.6327619763281334E+000                  2.3293675637990955E-008                  4.0798486846364206E+000                  1.2018456188158107E+004                  2.0931207482103932E+001                  1.2821277463133840E+000                  8.0130786712213489E+005                  1.2444806612764951E+000                  1.2129624654186579E+000                  1.7112560844575062E-001                  9.9018726307613314E-001                  1.1940761264105610E+000                  4.5735041228745127E+008                  3.6389682940036744E+008                  2.0605840228379932E+001                  3.1492133230006605E+000                  6.4966144989571616E+007                 -8.1630903659506479E-005                  6.1958347671135910E-006                                        1                  1.8811065750444315E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.3612351686681687E-001                  5.4290510326095394E-002                 -8.9411994097510050E-001                  2.0267566565208401E+000                  1.6124539658984781E-004 
                                      17                  1.9999999999742986E+000                  9.9999999998714928E-001                  5.2734375000000020E-013                  2.6277629240805465E+000                  1.8281346662828363E+011                  4.1958618074770715E-001                  3.9018030413465188E+000                  7.9763286750931520E+003                 -7.6325795256983158E+000                  2.3303463555662933E-008                  4.0817552402375492E+000                  1.2071333269461878E+004                  2.0945497848791703E+001                  1.2813016755945301E+000                  8.0195904109489953E+005                  1.2415654248371439E+000                  1.2097334901462344E+000                  1.6892687912274773E-001                  9.8987231038833223E-001                  1.2000620722404569E+000                  4.6607723651323879E+008                  3.7159319988026428E+008                  2.0605840228379932E+001                  3.2824575322468599E+000                  6.5224311655244470E+007                 -8.6548316041562250E-005                  6.2019283160391140E-006                                        1                  2.1459763180322403E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.3017448940182588E-001                  5.3500122721134517E-002                 -8.7575124398056048E-001                  2.1255956662607933E+000                  1.8305790310406612E-004 
                                      18                  1.9999999999732438E+000                  9.9999999998662192E-001                  8.2031249999999959E-013                  2.6277598440039998E+000                  1.8281325234735828E+011                  4.1958567169834821E-001                  3.9032134986756208E+000                  8.0022754928485347E+003                 -7.6324557766627228E+000                  2.3310104653250806E-008                  4.0835745439562006E+000                  1.2122007376630478E+004                  2.0959894450587033E+001                  1.2804677647701348E+000                  8.0261949074542674E+005                  1.2387654473943004E+000                  1.2066288757515595E+000                  1.6680271345545666E-001                  9.8955468501693478E-001                  1.2060804942006567E+000                  4.7484477098881876E+008                  3.7931776317433584E+008                  2.0605840228379932E+001                  3.4182466132646119E+000                  6.5479301970876403E+007                 -8.9669105617280843E-005                  6.2058238266229332E-006                                        1                  2.3263543068460451E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.2453869520944783E-001                  5.2723158018812548E-002                 -8.5787318098583909E-001                  2.2827470237332537E+000                  1.9784746312578861E-004 
                                      19                  1.9999999999716034E+000                  9.9999999998580158E-001                  6.4453124999999575E-013                  2.6277550541245245E+000                  1.8281291911544318E+011                  4.1958488006583822E-001                  3.9048007994536560E+000                  8.0315764838198256E+003                 -7.6324062112238442E+000                  2.3312765155626078E-008                  4.0855434563102335E+000                  1.2177088329505743E+004                  2.0976655405927811E+001                  1.2794971042326249E+000                  8.0339022714024282E+005                  1.2356726133212277E+000                  1.2031957305608167E+000                  1.6444210479379304E-001                  9.8918533628758498E-001                  1.2130562564692549E+000                  4.8500041707712680E+008                  3.8825567835908663E+008                  2.0605840228379932E+001                  3.5777034442383666E+000                  6.5769085733517267E+007                 -9.4812366976052817E-005                  6.2122839393152471E-006                                        1                  2.6450915785972113E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.1840442268740553E-001                  5.1844389925782303E-002                 -8.3785264179334351E-001                  2.4093256969797792E+000                  2.2386686465278706E-004 
                                      20                  1.9999999999703144E+000                  9.9999999998515710E-001                  7.9101562499999868E-013                  2.6277512910650302E+000                  1.8281265731939417E+011                  4.1958425813681133E-001                  3.9063992753798593E+000                  8.0611921885322718E+003                 -7.6324303068342427E+000                  2.3311471748163977E-008                  4.0874643797121371E+000                  1.2231067972527582E+004                  2.0994098659268182E+001                  1.2784846904042948E+000                  8.0419700826262799E+005                  1.2326228653698053E+000                  1.1998061915134772E+000                  1.6209931909470301E-001                  9.8880055993820837E-001                  1.2202982864165846E+000                  4.9553697836252820E+008                  3.9751781403623557E+008                  2.0605840228379932E+001                  3.7457416048725194E+000                  6.6064108662330374E+007                 -9.9110173248867717E-005                  6.2177184002660442E-006                                        1                  2.9326787792536186E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.1244919561773506E-001                  5.0956299809991945E-002                 -8.1781533108126603E-001                  2.5686324018661333E+000                  2.4722768708326716E-004 
                                      21                  1.9999999999687319E+000                  9.9999999998436606E-001                  4.3945312500000070E-013                  2.6277466724937817E+000                  1.8281233600539240E+011                  4.1958349481427887E-001                  3.9078189567429602E+000                  8.0875868368168412E+003                 -7.6325287260637165E+000                  2.3306189532438642E-008                  4.0891041614845314E+000                  1.2277336563263192E+004                  2.1010109639739635E+001                  1.2775547547830521E+000                  8.0493937071579101E+005                  1.2299669793281380E+000                  1.1968508872443024E+000                  1.6004671751235602E-001                  9.8844751975732148E-001                  1.2269210447444754E+000                  5.0516800313743615E+008                  4.0597418117240506E+008                  2.0605840228379932E+001                  3.9014835563180195E+000                  6.6328817406011127E+007                 -1.0472300189833001E-004                  6.2248601498109405E-006                                        1                  3.3384617709002239E+004                  6.9999999994303874E-001                  2.8000000010998599E-001                  1.9999999946975322E-002                  6.9999999994303874E-001                  2.7997020242534831E-001                 -1.0734028451371012E-001                  5.0165228940452181E-002                 -8.0012075712037412E-001                  2.6591516624341089E+000                  2.8002172476301244E-004 
